country,date,num_sequences,perc_sequences,newcases,vx,vx_full,masks,gatherlim
netherlands,2021-06-21,272,11.29,570,,,risk situations,<10
netherlands,2021-06-22,272,11.29,700,,,risk situations,<10
netherlands,2021-06-23,272,11.29,658,,,risk situations,<10
netherlands,2021-06-24,272,11.29,722,,,risk situations,<10
netherlands,2021-06-25,272,11.29,650,,,risk situations,<10
netherlands,2021-06-26,272,11.29,563,,,risk situations,no restr
netherlands,2021-06-27,272,11.29,499,57.89,34.63,risk situations,no restr
netherlands,2021-06-28,615,36.8,572,,,risk situations,no restr
netherlands,2021-06-29,615,36.8,555,,,risk situations,no restr
netherlands,2021-06-30,615,36.8,647,,,risk situations,no restr
netherlands,2021-07-01,615,36.8,829,,,risk situations,no restr
netherlands,2021-07-02,615,36.8,948,,,risk situations,no restr
netherlands,2021-07-03,615,36.8,1131,,,risk situations,no restr
netherlands,2021-07-04,615,36.8,1215,63.29,38.53,risk situations,no restr
netherlands,2021-07-05,615,36.8,1527,,,risk situations,no restr
netherlands,2021-07-06,615,36.8,2213,,,risk situations,no restr
netherlands,2021-07-07,615,36.8,3652,,,risk situations,no restr
netherlands,2021-07-08,615,36.8,5444,,,risk situations,no restr
netherlands,2021-07-09,615,36.8,6960,,,risk situations,no restr
netherlands,2021-07-10,615,36.8,10299,,,risk situations,no restr
netherlands,2021-07-11,615,36.8,9328,67.38,41.37,risk situations,no restr
netherlands,2021-07-12,2523,81.39,8451,,,risk situations,no restr
netherlands,2021-07-13,2523,81.39,7865,,,risk situations,no restr
netherlands,2021-07-14,2523,81.39,10473,,,risk situations,no restr
netherlands,2021-07-15,2523,81.39,11076,,,risk situations,no restr
netherlands,2021-07-16,2523,81.39,11368,,,risk situations,no restr
netherlands,2021-07-17,2523,81.39,11163,,,risk situations,no restr
netherlands,2021-07-18,2523,81.39,10227,68.03,46.55,risk situations,no restr
netherlands,2021-07-19,2523,81.39,8925,,,risk situations,no restr
netherlands,2021-07-20,2523,81.39,6812,,,risk situations,no restr
netherlands,2021-07-21,2523,81.39,6999,,,risk situations,no restr
netherlands,2021-07-22,2523,81.39,6340,,,risk situations,no restr
netherlands,2021-07-23,2523,81.39,6525,,,risk situations,no restr
netherlands,2021-07-24,2523,81.39,5390,,,risk situations,no restr
netherlands,2021-07-25,2523,81.39,4648,68.5,50.42,risk situations,no restr
netherlands,2021-07-26,3827,95.34,3938,,,risk situations,no restr
netherlands,2021-07-27,3827,95.34,4100,,,risk situations,no restr
netherlands,2021-07-28,3827,95.34,3605,,,risk situations,no restr
netherlands,2021-07-29,3827,95.34,4543,,,risk situations,no restr
netherlands,2021-07-30,3827,95.34,3540,,,risk situations,no restr
netherlands,2021-07-31,3827,95.34,3062,,,risk situations,no restr
netherlands,2021-08-01,3827,95.34,2386,68.91,54.21,risk situations,no restr
netherlands,2021-08-02,3827,95.34,2159,,,risk situations,no restr
netherlands,2021-08-03,3827,95.34,2373,,,risk situations,no restr
netherlands,2021-08-04,3827,95.34,2988,,,risk situations,no restr
netherlands,2021-08-05,3827,95.34,3476,,,risk situations,no restr
netherlands,2021-08-06,3827,95.34,3285,,,risk situations,no restr
netherlands,2021-08-07,3827,95.34,2599,,,risk situations,no restr
netherlands,2021-08-08,3827,95.34,2447,69.22,58.31,risk situations,no restr
netherlands,2021-08-09,994,97.93,2116,,,risk situations,no restr
netherlands,2021-08-10,994,97.93,2396,,,risk situations,no restr
netherlands,2021-08-11,994,97.93,2442,,,risk situations,no restr
north macedonia,2021-05-11,0,0,171,6.51,1.19,,
north macedonia,2021-05-12,0,0,150,7.19,1.23,,
north macedonia,2021-05-13,0,0,122,,,,
north macedonia,2021-05-14,0,0,30,,,,
north macedonia,2021-05-15,0,0,112,8.49,1.27,,
north macedonia,2021-05-16,0,0,62,,,,
north macedonia,2021-05-17,0,0,27,,,,
north macedonia,2021-05-18,0,0,79,,1.52,,
north macedonia,2021-05-19,0,0,87,8.93,1.62,,
north macedonia,2021-05-20,0,0,46,9.41,1.75,,
north macedonia,2021-05-21,0,0,45,9.89,1.85,,
north macedonia,2021-05-22,0,0,46,10.39,1.86,,
north macedonia,2021-05-23,0,0,35,10.6,1.86,,
north macedonia,2021-05-24,0,0,4,,,,
north macedonia,2021-05-25,0,0,4,,,,
north macedonia,2021-05-26,0,0,46,,2.06,,
north macedonia,2021-05-27,0,0,52,10.75,2.62,,
north macedonia,2021-05-28,0,0,48,11.09,2.87,,
north macedonia,2021-05-29,0,0,29,11.22,3.41,,
north macedonia,2021-05-30,0,0,23,,,,
north macedonia,2021-05-31,0,0,3,11.26,3.9,,
north macedonia,2021-06-01,0,0,32,11.37,4.52,,
north macedonia,2021-06-02,0,0,41,11.49,5.17,,
north macedonia,2021-06-03,0,0,19,11.59,5.82,,
north macedonia,2021-06-04,0,0,15,11.7,6.04,,
north macedonia,2021-06-05,0,0,28,11.78,6.67,,
north macedonia,2021-06-06,0,0,10,11.96,7.24,,
north macedonia,2021-06-07,0,0,1,,,,
north macedonia,2021-06-08,0,0,23,12.04,7.67,,
north macedonia,2021-06-09,0,0,28,12.12,8.08,,
north macedonia,2021-06-10,0,0,18,12.2,8.5,,
north macedonia,2021-06-11,0,0,20,12.28,8.98,,
north macedonia,2021-06-12,0,0,21,,,,
north macedonia,2021-06-13,0,0,8,,,,
north macedonia,2021-06-14,0,0,4,12.45,9.27,,
north macedonia,2021-06-15,0,0,28,12.63,9.36,,
north macedonia,2021-06-16,0,0,15,12.73,9.47,,
north macedonia,2021-06-17,0,0,10,13.19,9.56,,
north macedonia,2021-06-18,0,0,19,,,,
north macedonia,2021-06-19,0,0,4,,,,
north macedonia,2021-06-20,0,0,8,,,,
north macedonia,2021-06-21,0,0,3,13.35,9.78,,
north macedonia,2021-06-22,0,0,13,13.53,9.9,,
north macedonia,2021-06-23,0,0,5,13.74,10.01,,
north macedonia,2021-06-24,0,0,10,13.89,10.19,,
north macedonia,2021-06-25,0,0,8,13.89,10.19,,
north macedonia,2021-06-26,0,0,6,14.2,10.3,,
north macedonia,2021-06-27,0,0,4,,,,
north macedonia,2021-06-28,0,0,3,,,,
north macedonia,2021-06-29,0,0,6,14.9,10.51,,
north macedonia,2021-06-30,0,0,2,15.45,10.6,,
north macedonia,2021-07-01,0,0,5,16.05,10.7,,
north macedonia,2021-07-02,0,0,11,16.65,10.82,,
north macedonia,2021-07-03,0,0,6,17.22,10.94,,
north macedonia,2021-07-04,0,0,4,,,,
north macedonia,2021-07-05,0,0,6,18.27,11.16,,
north macedonia,2021-07-06,0,0,16,18.75,11.39,,
north macedonia,2021-07-07,0,0,9,19.21,11.55,,
north macedonia,2021-07-08,0,0,19,19.63,11.7,,
north macedonia,2021-07-09,0,0,10,20.02,11.77,,
north macedonia,2021-07-10,0,0,13,,,,
north macedonia,2021-07-11,0,0,14,,,,
north macedonia,2021-07-12,0,0,5,20.55,11.93,,
north macedonia,2021-07-13,0,0,21,20.85,12.11,,
north macedonia,2021-07-14,0,0,17,21.13,12.47,,
north macedonia,2021-07-15,0,0,26,21.41,12.82,,
north macedonia,2021-07-16,0,0,16,21.78,13.06,,
north macedonia,2021-07-17,0,0,19,,,,
north macedonia,2021-07-18,0,0,21,,,,
north macedonia,2021-07-19,0,0,9,,,,
north macedonia,2021-07-20,0,0,,,,,
north macedonia,2021-07-21,0,0,34,21.85,14.68,,
north macedonia,2021-07-22,0,0,16,23.1,15.31,,
north macedonia,2021-07-23,0,0,36,23.42,15.86,,
north macedonia,2021-07-24,0,0,37,,,,
north macedonia,2021-07-25,0,0,24,,,,
north macedonia,2021-07-26,0,0,8,23.81,16.87,,
north macedonia,2021-07-27,0,0,38,24.05,17.35,,
north macedonia,2021-07-28,0,0,47,24.05,17.35,,
north macedonia,2021-07-29,0,0,54,24.29,17.87,,
north macedonia,2021-07-30,0,0,74,24.49,18.3,,
north macedonia,2021-07-31,0,0,81,24.67,18.75,,
north macedonia,2021-08-01,0,0,72,,,,
north macedonia,2021-08-02,0,0,54,,,,
north macedonia,2021-08-03,0,0,37,24.92,19.26,,
north macedonia,2021-08-04,0,0,164,25.12,19.64,,
north macedonia,2021-08-05,0,0,219,25.35,20,,
north macedonia,2021-08-06,0,0,325,25.6,20.42,,
north macedonia,2021-08-07,0,0,376,,,,
north macedonia,2021-08-08,0,0,398,,,,
north macedonia,2021-08-09,0,0,139,26.09,21.07,,
north macedonia,2021-08-10,0,0,517,26.51,21.44,,
north macedonia,2021-08-11,0,0,588,26.97,21.83,,
northern ireland,2021-05-11,,,89,52,27.16,public spaces,<10
northern ireland,2021-05-12,,,113,52.19,27.75,public spaces,<10
northern ireland,2021-05-13,,,99,52.36,28.34,public spaces,<10
northern ireland,2021-05-14,,,96,52.47,28.81,public spaces,<10
northern ireland,2021-05-15,,,0,52.53,29.14,public spaces,<10
northern ireland,2021-05-16,,,109,52.62,29.5,public spaces,<10
northern ireland,2021-05-17,,,82,52.79,29.91,public spaces,<10
northern ireland,2021-05-18,,,104,52.96,30.33,public spaces,<10
northern ireland,2021-05-19,,,107,53.2,30.8,public spaces,<10
northern ireland,2021-05-20,,,90,53.37,31.27,public spaces,<10
northern ireland,2021-05-21,,,84,53.48,31.77,public spaces,<10
northern ireland,2021-05-22,,,82,53.69,31.97,public spaces,<10
northern ireland,2021-05-23,,,77,53.9,32.28,public spaces,<10
northern ireland,2021-05-24,,,53,54.14,32.74,public spaces,<10
northern ireland,2021-05-25,,,75,54.37,33.24,public spaces,<10
northern ireland,2021-05-26,,,66,54.54,33.75,public spaces,<10
northern ireland,2021-05-27,,,84,54.74,34.2,public spaces,<10
northern ireland,2021-05-28,,,75,54.89,34.53,public spaces,<10
northern ireland,2021-05-29,,,68,55.07,34.71,public spaces,<10
northern ireland,2021-05-30,,,63,55.29,34.89,public spaces,<10
northern ireland,2021-05-31,,,39,55.55,35.18,public spaces,<10
northern ireland,2021-06-01,,,54,55.99,35.63,public spaces,<10
northern ireland,2021-06-02,,,84,56.63,36.1,public spaces,<10
northern ireland,2021-06-03,,,80,56.9,36.51,public spaces,<10
northern ireland,2021-06-04,,,73,57.13,36.88,public spaces,<10
northern ireland,2021-06-05,,,95,57.34,37.11,public spaces,<10
northern ireland,2021-06-06,,,69,57.53,37.45,public spaces,<10
northern ireland,2021-06-07,,,54,57.73,37.96,public spaces,<10
northern ireland,2021-06-08,,,81,57.94,38.4,public spaces,<10
northern ireland,2021-06-09,,,105,58.1,38.83,public spaces,<10
northern ireland,2021-06-10,,,109,58.32,39.21,public spaces,<10
northern ireland,2021-06-11,,,121,58.71,39.55,public spaces,<10
northern ireland,2021-06-12,,,107,58.73,39.58,public spaces,<10
northern ireland,2021-06-13,,,70,,,public spaces,<10
northern ireland,2021-06-14,,,87,58.85,40.21,public spaces,<10
northern ireland,2021-06-15,,,115,59.42,40.77,public spaces,<10
northern ireland,2021-06-16,,,143,59.53,41.27,public spaces,<10
northern ireland,2021-06-17,,,179,59.73,41.67,public spaces,<10
northern ireland,2021-06-18,,,178,59.88,42.06,public spaces,<10
northern ireland,2021-06-19,,,158,60.01,42.37,public spaces,<10
northern ireland,2021-06-20,,,125,60.17,42.74,public spaces,<10
northern ireland,2021-06-21,,,133,60.3,43.1,public spaces,<10
northern ireland,2021-06-22,,,187,60.5,43.46,public spaces,<10
northern ireland,2021-06-23,,,188,60.66,43.8,public spaces,<10
northern ireland,2021-06-24,,,198,60.8,44.1,public spaces,<10
northern ireland,2021-06-25,,,229,60.93,44.39,public spaces,<10
northern ireland,2021-06-26,,,298,61.05,44.6,public spaces,<10
northern ireland,2021-06-27,,,261,61.18,44.83,public spaces,<10
northern ireland,2021-06-28,,,211,61.31,45.13,public spaces,<10
northern ireland,2021-06-29,,,278,61.43,45.51,public spaces,<10
northern ireland,2021-06-30,,,375,61.54,45.95,public spaces,<10
northern ireland,2021-07-01,,,326,61.64,46.28,public spaces,<10
northern ireland,2021-07-02,,,339,61.74,46.62,public spaces,<10
northern ireland,2021-07-03,,,460,61.8,46.96,public spaces,<10
northern ireland,2021-07-04,,,533,61.89,47.32,public spaces,<10
northern ireland,2021-07-05,,,420,61.98,47.71,public spaces,<10
northern ireland,2021-07-06,,,417,62.09,48.11,public spaces,<10
northern ireland,2021-07-07,,,570,62.19,48.53,public spaces,<10
northern ireland,2021-07-08,,,627,62.29,48.88,public spaces,<10
northern ireland,2021-07-09,,,605,62.38,49.21,public spaces,<10
northern ireland,2021-07-10,,,445,62.47,49.5,public spaces,<10
northern ireland,2021-07-11,,,605,62.54,49.68,public spaces,<10
northern ireland,2021-07-12,,,528,,,public spaces,<10
northern ireland,2021-07-13,,,511,,,public spaces,<10
northern ireland,2021-07-14,,,636,,,public spaces,<10
northern ireland,2021-07-15,,,1083,,,public spaces,<10
northern ireland,2021-07-16,,,1380,,,public spaces,<10
northern ireland,2021-07-17,,,1402,,,public spaces,<10
northern ireland,2021-07-18,,,537,62.55,51.82,public spaces,<10
northern ireland,2021-07-19,,,1776,62.61,52.14,public spaces,<10
northern ireland,2021-07-20,,,1138,62.69,52.5,public spaces,<10
northern ireland,2021-07-21,,,1973,62.82,52.83,public spaces,<10
northern ireland,2021-07-22,,,1430,62.88,52.93,public spaces,<10
northern ireland,2021-07-23,,,1337,62.97,53.1,public spaces,<10
northern ireland,2021-07-24,,,1520,63.04,53.21,public spaces,<10
northern ireland,2021-07-25,,,1264,63.13,53.35,public spaces,<10
northern ireland,2021-07-26,,,639,63.22,53.62,public spaces,<10
northern ireland,2021-07-27,,,1473,63.37,53.94,public spaces,<10
northern ireland,2021-07-28,,,1600,63.77,54.35,public spaces,<10
northern ireland,2021-07-29,,,1471,63.94,54.66,public spaces,<10
northern ireland,2021-07-30,,,1101,64.1,54.87,public spaces,<10
northern ireland,2021-07-31,,,1177,64.28,55.06,public spaces,<10
northern ireland,2021-08-01,,,1072,64.31,55.31,public spaces,<10
northern ireland,2021-08-02,,,872,64.37,55.71,public spaces,<10
northern ireland,2021-08-03,,,1082,64.44,56.05,public spaces,<10
northern ireland,2021-08-04,,,1040,64.52,56.37,public spaces,<10
northern ireland,2021-08-05,,,1641,64.59,56.61,public spaces,<10
northern ireland,2021-08-06,,,1434,64.93,56.95,public spaces,<10
northern ireland,2021-08-07,,,1349,65,57.19,public spaces,<10
northern ireland,2021-08-08,,,1129,65.05,57.45,public spaces,<10
northern ireland,2021-08-09,,,1031,65.44,57.75,public spaces,<10
northern ireland,2021-08-10,,,1305,65.57,58.03,public spaces,<10
northern ireland,2021-08-11,,,1467,65.65,58.28,public spaces,<10
norway,2021-05-11,5,0.58,473,28.26,9.82,risk situations,<10
norway,2021-05-12,5,0.58,500,29.04,10.81,risk situations,<10
norway,2021-05-13,5,0.58,320,29.28,10.97,risk situations,<10
norway,2021-05-14,5,0.58,425,29.49,11.13,risk situations,<10
norway,2021-05-15,5,0.58,312,29.52,11.14,risk situations,<10
norway,2021-05-16,5,0.58,247,29.55,11.16,risk situations,<10
norway,2021-05-17,35,4.01,201,29.55,11.17,risk situations,<10
norway,2021-05-18,35,4.01,314,29.64,11.61,risk situations,<10
norway,2021-05-19,35,4.01,478,29.79,12.95,risk situations,<10
norway,2021-05-20,35,4.01,505,29.95,14.22,risk situations,<10
norway,2021-05-21,35,4.01,714,30.05,14.8,risk situations,<10
norway,2021-05-22,35,4.01,452,30.07,14.82,risk situations,<10
norway,2021-05-23,35,4.01,451,30.09,14.83,risk situations,<10
norway,2021-05-24,35,4.01,238,30.11,14.88,risk situations,<10
norway,2021-05-25,35,4.01,511,30.18,15.42,risk situations,<10
norway,2021-05-26,35,4.01,499,30.36,16.97,risk situations,<100
norway,2021-05-27,35,4.01,409,30.54,18.34,risk situations,<100
norway,2021-05-28,35,4.01,339,30.64,18.93,risk situations,<100
norway,2021-05-29,35,4.01,245,30.65,18.97,risk situations,<100
norway,2021-05-30,35,4.01,169,30.65,19,risk situations,<100
norway,2021-05-31,45,5.99,292,30.71,19.13,risk situations,<100
norway,2021-06-01,45,5.99,460,31.06,19.56,risk situations,<100
norway,2021-06-02,45,5.99,353,32.04,20.86,risk situations,<100
norway,2021-06-03,45,5.99,289,33.07,21.94,risk situations,<100
norway,2021-06-04,45,5.99,303,33.65,22.3,risk situations,<100
norway,2021-06-05,45,5.99,168,33.72,22.32,risk situations,<100
norway,2021-06-06,45,5.99,128,33.78,22.32,risk situations,<100
norway,2021-06-07,45,5.99,249,34.07,22.38,risk situations,<100
norway,2021-06-08,45,5.99,188,34.57,22.74,risk situations,<100
norway,2021-06-09,45,5.99,212,35.32,23.86,risk situations,<100
norway,2021-06-10,45,5.99,210,36.06,24.88,risk situations,<100
norway,2021-06-11,45,5.99,198,36.46,25.27,risk situations,<100
norway,2021-06-12,45,5.99,112,36.52,25.29,risk situations,<100
norway,2021-06-13,45,5.99,60,36.56,25.3,risk situations,<100
norway,2021-06-14,40,7.07,231,36.92,25.35,risk situations,<100
norway,2021-06-15,40,7.07,222,37.46,25.54,risk situations,<100
norway,2021-06-16,40,7.07,180,38.66,26.3,risk situations,<100
norway,2021-06-17,40,7.07,219,39.76,26.91,risk situations,<100
norway,2021-06-18,40,7.07,197,40.35,27.14,risk situations,<100
norway,2021-06-19,40,7.07,130,40.47,27.15,risk situations,<100
norway,2021-06-20,40,7.07,108,40.55,27.15,risk situations,<100
norway,2021-06-21,40,7.07,212,40.88,27.2,risk situations,<100
norway,2021-06-22,40,7.07,221,41.57,27.45,risk situations,<100
norway,2021-06-23,40,7.07,178,43.01,28.04,risk situations,<100
norway,2021-06-24,40,7.07,326,44.7,28.45,risk situations,<100
norway,2021-06-25,40,7.07,72,45.53,28.62,risk situations,<100
norway,2021-06-26,40,7.07,149,45.69,28.65,risk situations,<100
norway,2021-06-27,40,7.07,97,45.77,28.67,risk situations,<100
norway,2021-06-28,131,24.72,156,46.36,28.7,risk situations,<100
norway,2021-06-29,131,24.72,293,47.25,28.76,risk situations,<100
norway,2021-06-30,131,24.72,279,49.19,28.88,risk situations,<100
norway,2021-07-01,131,24.72,193,51.09,29.03,risk situations,<100
norway,2021-07-02,131,24.72,240,52.03,29.09,risk situations,<100
norway,2021-07-03,131,24.72,112,52.2,29.1,risk situations,<100
norway,2021-07-04,131,24.72,88,52.31,29.11,risk situations,<100
norway,2021-07-05,131,24.72,187,52.8,29.12,risk situations,<100
norway,2021-07-06,131,24.72,227,53.58,29.18,risk situations,<100
norway,2021-07-07,131,24.72,211,55,29.34,risk situations,<100
norway,2021-07-08,131,24.72,99,56.27,29.51,risk situations,<100
norway,2021-07-09,131,24.72,293,56.77,29.57,risk situations,<100
norway,2021-07-10,131,24.72,134,56.85,29.57,risk situations,<100
norway,2021-07-11,131,24.72,97,56.9,29.58,risk situations,<100
norway,2021-07-12,358,59.27,170,57.14,29.61,risk situations,<100
norway,2021-07-13,358,59.27,182,57.58,29.78,risk situations,<100
norway,2021-07-14,358,59.27,171,58.47,30.32,risk situations,<100
norway,2021-07-15,358,59.27,156,59.26,30.86,risk situations,<100
norway,2021-07-16,358,59.27,216,59.56,31.04,risk situations,<100
norway,2021-07-17,358,59.27,138,59.57,31.05,risk situations,<100
norway,2021-07-18,358,59.27,109,59.57,31.05,risk situations,<100
norway,2021-07-19,358,59.27,195,59.74,31.11,risk situations,<100
norway,2021-07-20,358,59.27,246,60.13,31.27,risk situations,<100
norway,2021-07-21,358,59.27,189,61.34,31.64,risk situations,<100
norway,2021-07-22,358,59.27,266,62.59,32.04,risk situations,<100
norway,2021-07-23,358,59.27,228,62.99,32.18,risk situations,<100
norway,2021-07-24,358,59.27,168,62.99,32.18,risk situations,<100
norway,2021-07-25,358,59.27,136,62.99,32.19,risk situations,<100
norway,2021-07-26,506,86.5,330,63.15,32.25,risk situations,<100
norway,2021-07-27,506,86.5,273,63.54,32.41,risk situations,<100
norway,2021-07-28,506,86.5,171,64.79,32.88,risk situations,<100
norway,2021-07-29,506,86.5,586,66.03,33.37,risk situations,<100
norway,2021-07-30,506,86.5,344,66.43,33.57,risk situations,<100
norway,2021-07-31,506,86.5,156,66.43,33.59,risk situations,<100
norway,2021-08-01,506,86.5,226,66.44,33.59,risk situations,<100
norway,2021-08-02,506,86.5,412,66.6,33.75,risk situations,<100
norway,2021-08-03,506,86.5,475,66.89,34.08,risk situations,<100
norway,2021-08-04,506,86.5,478,67.66,34.87,risk situations,<100
norway,2021-08-05,506,86.5,560,68.32,35.77,risk situations,<100
norway,2021-08-06,506,86.5,426,68.51,36.16,risk situations,<100
norway,2021-08-07,506,86.5,262,68.51,36.18,risk situations,<100
norway,2021-08-08,506,86.5,370,68.52,36.2,risk situations,<100
norway,2021-08-09,268,90.85,497,68.57,36.59,risk situations,<100
norway,2021-08-10,268,90.85,666,68.7,37.22,risk situations,<100
norway,2021-08-11,268,90.85,322,69.09,38.72,risk situations,<100
poland,2021-05-11,16,0.62,3097,28.03,10.14,risk situations,<100
poland,2021-05-12,16,0.62,4159,,,risk situations,<100
poland,2021-05-13,16,0.62,3423,29.36,11.21,risk situations,<100
poland,2021-05-14,16,0.62,3252,29.93,11.67,risk situations,<100
poland,2021-05-15,16,0.62,2897,30.36,11.98,risk situations,<100
poland,2021-05-16,16,0.62,2168,30.54,12.1,risk situations,<100
poland,2021-05-17,42,1.71,1111,30.82,12.27,risk situations,<100
poland,2021-05-18,42,1.71,1734,31.36,12.67,risk situations,<100
poland,2021-05-19,42,1.71,2337,,,risk situations,<100
poland,2021-05-20,42,1.71,2090,32.68,13.8,risk situations,<100
poland,2021-05-21,42,1.71,1680,33.23,14.3,risk situations,<100
poland,2021-05-22,42,1.71,1515,33.58,14.67,risk situations,<100
poland,2021-05-23,42,1.71,1076,33.69,14.79,risk situations,<100
poland,2021-05-24,42,1.71,559,33.86,15.03,risk situations,<100
poland,2021-05-25,42,1.71,1006,34.24,15.47,risk situations,<100
poland,2021-05-26,42,1.71,1263,34.73,16.04,risk situations,<100
poland,2021-05-27,42,1.71,1202,35.15,16.67,risk situations,<100
poland,2021-05-28,42,1.71,943,35.54,17.34,risk situations,<100
poland,2021-05-29,42,1.71,776,35.88,17.93,risk situations,<100
poland,2021-05-30,42,1.71,579,36.02,18.15,risk situations,<100
poland,2021-05-31,33,2.21,333,36.22,18.55,risk situations,<100
poland,2021-06-01,33,2.21,585,36.72,19.29,risk situations,<100
poland,2021-06-02,33,2.21,659,37.37,20.35,risk situations,<100
poland,2021-06-03,33,2.21,565,37.59,20.55,risk situations,<100
poland,2021-06-04,33,2.21,319,38.05,21.24,risk situations,<100
poland,2021-06-05,33,2.21,413,38.45,21.59,risk situations,<100
poland,2021-06-06,33,2.21,312,38.61,21.73,risk situations,<1000
poland,2021-06-07,33,2.21,192,38.82,22.11,risk situations,<1000
poland,2021-06-08,33,2.21,401,39.23,22.78,risk situations,<1000
